image_filename,split,class_id,x_center,y_center,width,height,used_in_training
b152775.jpg,train,1,0.949057,0.503478,0.052776,0.029565,False
b222915.jpg,train,,,,,,True
b222947.jpg,train,1,0.864167,0.036232,0.048797,0.028986,False
b222947.jpg,train,1,0.120206,0.031884,0.018543,0.026087,False
b222948.jpg,train,0,0.022453,0.877726,0.016797,0.029877,True
b225790.jpg,train,0,0.845490,0.976901,0.040287,0.030769,True
b225790.jpg,train,0,0.890740,0.980245,0.040871,0.024972,True
b225790.jpg,train,0,0.933362,0.981360,0.042039,0.023634,True
b225790.jpg,train,0,0.957593,0.975340,0.014597,0.014270,True
b230948.jpg,train,0,0.116887,0.019175,0.035772,0.016945,True
b230948.jpg,train,0,0.074957,0.018283,0.029321,0.021405,True
b238197.jpg,train,0,0.968096,0.042809,0.014797,0.016054,True
b238197.jpg,train,0,0.976336,0.068896,0.016479,0.043255,True
b238197.jpg,train,0,0.977849,0.110814,0.023541,0.048606,True
b238197.jpg,train,0,0.976504,0.157191,0.020851,0.053066,True
b238197.jpg,train,1,0.073130,0.944638,0.039348,0.023188,False
b238909.jpg,train,1,0.564687,0.019130,0.030747,0.022029,False
b238909.jpg,train,1,0.502809,0.024638,0.017680,0.014493,False
b238949.jpg,train,0,0.972775,0.035897,0.016470,0.012932,True
b238949.jpg,train,0,0.981514,0.100334,0.023192,0.043701,True
b238949.jpg,train,0,0.982354,0.055964,0.020839,0.032553,True
b239187.jpg,train,0,0.023773,0.880936,0.018691,0.027202,True
b239187.jpg,train,0,0.021564,0.923077,0.020390,0.027648,True
b239199.jpg,train,0,0.020950,0.882586,0.021363,0.033891,True
b239199.jpg,train,0,0.020441,0.921159,0.023058,0.032553,True
c003083.jpg,train,,,,,,True
c003245.jpg,train,1,0.963058,0.058783,0.020665,0.022957,False
c003593.jpg,train,0,0.939029,0.975786,0.026426,0.014270,True
c003682.jpg,train,,,,,,True
a036546.jpg,val,0,0.847838,0.978186,0.053079,0.026832,True
a036546.jpg,val,0,0.907121,0.979925,0.043428,0.027329,True
a036546.jpg,val,0,0.959166,0.968745,0.028952,0.021863,True
a036546.jpg,val,1,0.248359,0.030435,0.050666,0.046957,False
a036546.jpg,val,1,0.788796,0.033913,0.055491,0.053913,False
a036659.jpg,val,0,0.079315,0.040000,0.045328,0.022957,True
a036659.jpg,val,0,0.133614,0.025043,0.055715,0.025043,True
a036659.jpg,val,0,0.192634,0.026435,0.060437,0.026435,True
a036659.jpg,val,1,0.129101,0.042391,0.047216,0.026087,False
a036659.jpg,val,1,0.789537,0.036685,0.050167,0.053804,False
a036987.jpg,val,,,,,,True
a070663.jpg,val,0,0.966142,0.041795,0.025717,0.035344,True
a070663.jpg,val,0,0.981813,0.104348,0.030539,0.049369,True
a070663.jpg,val,0,0.981613,0.159888,0.031744,0.046003,True
a070663.jpg,val,1,0.022368,0.136232,0.017128,0.024638,False
a070663.jpg,val,1,0.023146,0.163768,0.022837,0.023188,False
a070663.jpg,val,1,0.022887,0.192391,0.021280,0.023913,False
a073227.jpg,val,0,0.920330,0.958478,0.039704,0.021739,True
a073227.jpg,val,0,0.867759,0.967717,0.052203,0.034783,True
a073227.jpg,val,0,0.814085,0.972065,0.044851,0.029348,True
a073230.jpg,val,0,0.936924,0.956957,0.041268,0.026570,True
a073230.jpg,val,0,0.875023,0.967343,0.056333,0.032850,True
a073230.jpg,val,0,0.813449,0.967101,0.052403,0.033333,True
a073230.jpg,val,1,0.915088,0.038768,0.032424,0.023913,False
a073280.jpg,val,0,0.026714,0.821449,0.032946,0.055072,True
a073280.jpg,val,0,0.024622,0.880507,0.031900,0.047101,True
a073280.jpg,val,0,0.041095,0.935580,0.027193,0.029710,True
a073280.jpg,val,1,0.968416,0.921063,0.024404,0.033816,False
a073498.jpg,val,0,0.930443,0.959051,0.046344,0.028458,True
a073498.jpg,val,0,0.871979,0.975389,0.049195,0.029513,True
a073498.jpg,val,0,0.813515,0.975916,0.052047,0.029513,True
a073498.jpg,val,1,0.160487,0.038261,0.082349,0.073043,False
a073498.jpg,val,1,0.811044,0.040000,0.103524,0.066087,False
a074030.jpg,val,,,,,,True
a108579.jpg,val,0,0.029017,0.814191,0.020128,0.052870,True
a108579.jpg,val,0,0.027507,0.914365,0.024153,0.036174,True
a108579.jpg,val,1,0.512529,0.960676,0.045427,0.043478,False
a121217.jpg,val,,,,,,True
a135570.jpg,val,0,0.964238,0.042199,0.024119,0.025064,True
a135570.jpg,val,0,0.973143,0.090537,0.020408,0.041944,True
a135570.jpg,val,0,0.975741,0.146292,0.024119,0.040921,True
a135570.jpg,val,0,0.975370,0.202046,0.025603,0.033760,True
a135570.jpg,val,1,0.971891,0.811151,0.027458,0.048082,False
a135570.jpg,val,1,0.972262,0.159079,0.034137,0.031714,False
a135746.jpg,val,0,0.060298,0.024080,0.029155,0.019621,True
a135746.jpg,val,0,0.108282,0.015831,0.040088,0.012932,True
a135746.jpg,val,0,0.162037,0.016276,0.045555,0.012040,True
a135746.jpg,val,0,0.220955,0.017391,0.045555,0.013378,True
a140321.jpg,val,0,0.797551,0.975015,0.063968,0.028406,True
a140321.jpg,val,0,0.864318,0.976464,0.051974,0.026667,True
a140321.jpg,val,0,0.923488,0.979942,0.055172,0.026667,True
a140321.jpg,val,0,0.957071,0.971536,0.035982,0.017971,True
b014996l.jpg,val,0,0.013018,0.013824,0.016089,0.013378,True
b014996l.jpg,val,0,0.041919,0.009365,0.044097,0.018729,True
b014996l.jpg,val,0,0.087505,0.009365,0.045884,0.018729,True
b014996l.jpg,val,0,0.128026,0.008473,0.041117,0.016945,True
b022832.jpg,val,0,0.975500,0.036770,0.019741,0.026832,True
b022832.jpg,val,0,0.980714,0.079006,0.021230,0.036770,True
b022832.jpg,val,0,0.979969,0.120000,0.022720,0.034286,True
b022832.jpg,val,1,0.475321,0.044501,0.022238,0.021483,False
b022885.jpg,val,0,0.974209,0.038215,0.013394,0.030664,True
b022885.jpg,val,0,0.980563,0.081236,0.017172,0.037071,True
b022885.jpg,val,0,0.980735,0.123112,0.018889,0.033867,True
b023058.jpg,val,0,0.983527,0.056410,0.021293,0.026310,True
b023058.jpg,val,0,0.982006,0.124861,0.012843,0.024972,True
b023058.jpg,val,0,0.983020,0.161873,0.019603,0.022297,True
b029941.jpg,val,0,0.964059,0.963366,0.032636,0.022440,True
b029941.jpg,val,0,0.924972,0.972623,0.031877,0.021879,True
b029941.jpg,val,0,0.883228,0.973184,0.030359,0.019635,True
b029941.jpg,val,1,0.143140,0.034058,0.032351,0.021739,False
b029941.jpg,val,1,0.842518,0.028986,0.034312,0.026087,False
b032256.jpg,val,0,0.124963,0.026421,0.036668,0.024749,True
b032256.jpg,val,0,0.079352,0.022408,0.040246,0.024749,True
b032256.jpg,val,0,0.042236,0.028428,0.028619,0.019398,True
b038493.jpg,val,0,0.972129,0.051839,0.017724,0.020736,True
b038493.jpg,val,0,0.977446,0.091639,0.022282,0.036120,True
b038493.jpg,val,0,0.977953,0.134783,0.024308,0.036789,True
b054963.jpg,val,0,0.977216,0.023188,0.017637,0.024972,True
b054963.jpg,val,0,0.986534,0.070011,0.020299,0.036566,True
b054963.jpg,val,0,0.985702,0.109476,0.022629,0.032553,True
b054963.jpg,val,1,0.022011,0.184870,0.032446,0.043478,False
b054963.jpg,val,1,0.023308,0.742261,0.029850,0.041739,False
b054963.jpg,val,1,0.988242,0.196174,0.020765,0.090435,False
b054963.jpg,val,1,0.988930,0.823130,0.022140,0.095652,False
b066860.jpg,val,,,,,,True
b074904.jpg,val,1,0.011316,0.064073,0.022632,0.042105,False
b074904.jpg,val,1,0.195934,0.019222,0.050572,0.038444,False
b074904.jpg,val,1,0.983116,0.028833,0.033768,0.048513,False
b074904.jpg,val,1,0.989283,0.938764,0.021434,0.027460,False
b074904.jpg,val,1,0.012673,0.948375,0.025346,0.048513,False
b096909.jpg,val,0,0.880357,0.986488,0.032866,0.020513,True
b096909.jpg,val,0,0.921290,0.987157,0.033463,0.018283,True
b096909.jpg,val,0,0.967601,0.977124,0.018524,0.016054,True
b096909.jpg,val,1,0.850820,0.021256,0.036252,0.042512,False
b105137.jpg,val,0,0.826454,0.978239,0.027095,0.016499,True
b105137.jpg,val,0,0.862015,0.977793,0.025966,0.017391,True
b105137.jpg,val,0,0.893061,0.978016,0.021450,0.016945,True
b105137.jpg,val,0,0.928905,0.980022,0.028788,0.017391,True
b105456.jpg,val,0,0.886494,0.977347,0.027798,0.016499,True
b105456.jpg,val,0,0.923055,0.978685,0.023568,0.013824,True
b105456.jpg,val,0,0.948436,0.978908,0.024777,0.016945,True
b105456.jpg,val,1,0.872848,0.028696,0.028282,0.033043,False
b105456.jpg,val,1,0.945909,0.033043,0.023568,0.027826,False
b222966.jpg,val,0,0.970298,0.057971,0.015868,0.028540,True
b222966.jpg,val,0,0.977894,0.104348,0.015530,0.024972,True
b222966.jpg,val,0,0.979920,0.141583,0.019581,0.033445,True
b230943.jpg,val,0,0.082687,0.006912,0.021509,0.009365,True
b230943.jpg,val,0,0.120473,0.007581,0.026160,0.011594,True
b230943.jpg,val,1,0.965209,0.557238,0.034675,0.041944,False
b230943.jpg,val,1,0.961874,0.636522,0.020005,0.047059,False
b230943.jpg,val,1,0.960541,0.718363,0.033341,0.057289,False
b230943.jpg,val,1,0.958540,0.882251,0.026673,0.053197,False
b238177.jpg,val,1,0.901188,0.944870,0.038183,0.033043,False
b239155.jpg,val,0,0.019799,0.894850,0.022819,0.029877,True
b239155.jpg,val,0,0.021842,0.932308,0.018732,0.030769,True
c003222.jpg,val,,,,,,True
c003854.jpg,val,,,,,,True
